LocID,Location,Year,AgeGrp,PopMale,PopFemale
800,Uganda,2030,10-14,3800.336,3740.538
804,Ukraine,2030,10-14,1085.37,1025.186
784,United Arab Emirates,2030,10-14,263.643,253.188
826,United Kingdom,2030,10-14,2025.514,1931.692
834,United Republic of Tanzania,2030,10-14,4814.166,4719.034
850,United States Virgin Islands,2030,10-14,3.013,2.838
840,United States of America,2030,10-14,10147.063,9721.374
858,Uruguay,2030,10-14,119.835,114.546
860,Uzbekistan,2030,10-14,1757.107,1657.309
548,Vanuatu,2030,10-14,21.532,20.345
862,Venezuela (Bolivarian Republic of),2030,10-14,1234.464,1193.722
704,Viet Nam,2030,10-14,4105.151,3669.757
887,Yemen,2030,10-14,2061.829,1984.131
894,Zambia,2030,10-14,1463.196,1438.351
716,Zimbabwe,2030,10-14,1032.121,1024.924
4,Afghanistan,2030,15-19,2720.869,2581.513
8,Albania,2030,15-19,84.953,76.902
12,Algeria,2030,15-19,2353.914,2259.977
24,Angola,2030,15-19,2527.908,2505.326
28,Antigua and Barbuda,2030,15-19,3.657,3.552
32,Argentina,2030,15-19,1883.502,1818.003
51,Armenia,2030,15-19,111.156,98.917
533,Aruba,2030,15-19,2.914,2.852
36,Australia,2030,15-19,914.094,877.113
40,Austria,2030,15-19,223.99,210.509
31,Azerbaijan,2030,15-19,457.992,399.417
44,Bahamas,2030,15-19,13.911,13.233
48,Bahrain,2030,15-19,58.846,51.818
50,Bangladesh,2030,15-19,7346.411,7001.189
52,Barbados,2030,15-19,7.825,7.576
112,Belarus,2030,15-19,307.369,289.434
56,Belgium,2030,15-19,354.273,333.538
84,Belize,2030,15-19,19.789,19.346
204,Benin,2030,15-19,838.452,817.197
64,Bhutan,2030,15-19,31.281,29.943
68,Bolivia (Plurinational State of),2030,15-19,590.734,566.846
70,Bosnia and Herzegovina,2030,15-19,82.937,78.599
72,Botswana,2030,15-19,135.069,132.169
76,Brazil,2030,15-19,7430.027,7122.065
96,Brunei Darussalam,2030,15-19,17.849,16.729
100,Bulgaria,2030,15-19,171.487,161.307
854,Burkina Faso,2030,15-19,1538.088,1482.924
108,Burundi,2030,15-19,892.687,883.465
132,Cabo Verde,2030,15-19,25.533,25.069
116,Cambodia,2030,15-19,869.784,844.52
120,Cameroon,2030,15-19,1844.194,1816.249
124,Canada,2030,15-19,1086.086,1048.292
148,Chad,2030,15-19,1219.883,1213.736
830,Channel Islands,2030,15-19,4.696,4.68
152,Chile,2030,15-19,635.61,612.402
156,China,2030,15-19,46088.036,40224.163
344,"China, Hong Kong SAR",2030,15-19,172.022,152.539
446,"China, Macao SAR",2030,15-19,18.463,17.531
158,"China, Taiwan Province of China",2030,15-19,541.609,503.694
170,Colombia,2030,15-19,1860.965,1783.51
174,Comoros,2030,15-19,56.233,54.396
178,Congo,2030,15-19,383.985,378.02
188,Costa Rica,2030,15-19,184.005,175.796
191,Croatia,2030,15-19,103.521,96.977
192,Cuba,2030,15-19,319.687,302.605
531,Cura̤ao,2030,15-19,5.379,5.139
196,Cyprus,2030,15-19,37.948,35.653
203,Czechia,2030,15-19,289.427,274.707
384,C̫te d'Ivoire,2030,15-19,1785.868,1768.26
408,Dem. People's Republic of Korea,2030,15-19,856.203,817.892
180,Democratic Republic of the Congo,2030,15-19,6730.669,6636.257
208,Denmark,2030,15-19,158.748,151.643
262,Djibouti,2030,15-19,49.145,48.266
214,Dominican Republic,2030,15-19,496.657,477.065
218,Ecuador,2030,15-19,816.096,782.699
818,Egypt,2030,15-19,6319.518,5953.597
222,El Salvador,2030,15-19,272.037,263.886
226,Equatorial Guinea,2030,15-19,92.051,87.78
232,Eritrea,2030,15-19,238.059,228.613
233,Estonia,2030,15-19,37.705,36.009
748,Eswatini,2030,15-19,69.261,68.867
231,Ethiopia,2030,15-19,7597.975,7441.5
242,Fiji,2030,15-19,43.896,41.913
246,Finland,2030,15-19,160.601,152.28
250,France,2030,15-19,2023.129,1946.222
254,French Guiana,2030,15-19,15.929,15.067
258,French Polynesia,2030,15-19,10.039,9.314
266,Gabon,2030,15-19,139.508,137.562
270,Gambia,2030,15-19,174.149,172.71
268,Georgia,2030,15-19,145.102,134.668
276,Germany,2030,15-19,1999.865,1885.084
288,Ghana,2030,15-19,1954.073,1870.742
300,Greece,2030,15-19,243.498,228.139
308,Grenada,2030,15-19,4.58,4.367
312,Guadeloupe,2030,15-19,10.884,10.599
316,Guam,2030,15-19,6.642,6.306
320,Guatemala,2030,15-19,1000.644,960.303
324,Guinea,2030,15-19,923.409,908.032
624,Guinea-Bissau,2030,15-19,135.919,134.52
328,Guyana,2030,15-19,36.449,33.879
332,Haiti,2030,15-19,606.9,587.912
340,Honduras,2030,15-19,499.96,479.64
348,Hungary,2030,15-19,230.913,219.96
352,Iceland,2030,15-19,11.602,11.258
356,India,2030,15-19,61300.117,55549.263
360,Indonesia,2030,15-19,12325.659,11789.774
364,Iran (Islamic Republic of),2030,15-19,3545.836,3342.997
368,Iraq,2030,15-19,2660.79,2523.508
372,Ireland,2030,15-19,185.819,176.622
376,Israel,2030,15-19,424.418,402.574
380,Italy,2030,15-19,1394.679,1317.853
388,Jamaica,2030,15-19,114.934,110.721
392,Japan,2030,15-19,2785.896,2641.736
400,Jordan,2030,15-19,522.101,494.775
398,Kazakhstan,2030,15-19,997.644,944.334
404,Kenya,2030,15-19,3477.024,3439.543
296,Kiribati,2030,15-19,7.28,6.646
414,Kuwait,2030,15-19,172.627,149.524
417,Kyrgyzstan,2030,15-19,389.265,370.812
428,Latvia,2030,15-19,47.17,43.346
422,Lebanon,2030,15-19,234.589,201.925
426,Lesotho,2030,15-19,108.15,107.973
430,Liberia,2030,15-19,339.138,326.008
434,Libya,2030,15-19,337.057,320.629
440,Lithuania,2030,15-19,77.666,72.82
442,Luxembourg,2030,15-19,19.009,18.114
450,Madagascar,2030,15-19,1821.221,1791.197
454,Malawi,2030,15-19,1366.215,1347.248
458,Malaysia,2030,15-19,1304.63,1227.666
462,Maldives,2030,15-19,19.426,17.801
466,Mali,2030,15-19,1560.319,1511.484
470,Malta,2030,15-19,11.3,10.519
474,Martinique,2030,15-19,8.792,8.36
478,Mauritania,2030,15-19,311.428,302.41
480,Mauritius,2030,15-19,34.986,33.704
175,Mayotte,2030,15-19,17.915,17.432
928,Melanesia,2030,15-19,655.5,615.212
484,Mexico,2030,15-19,5688.151,5447.261
954,Micronesia,2030,15-19,26.711,24.82
496,Mongolia,2030,15-19,182.168,178.18
499,Montenegro,2030,15-19,19.133,17.64
504,Morocco,2030,15-19,1743.928,1656.592
508,Mozambique,2030,15-19,2260.385,2253.953
104,Myanmar,2030,15-19,2235.465,2223.14
516,Namibia,2030,15-19,156.558,157.54
524,Nepal,2030,15-19,1361.058,1365.269
528,Netherlands,2030,15-19,462.794,439.348
540,New Caledonia,2030,15-19,11.124,10.676
554,New Zealand,2030,15-19,165.195,158.939
558,Nicaragua,2030,15-19,329.601,310.32
562,Niger,2030,15-19,1990.002,1926.742
566,Nigeria,2030,15-19,14673.551,14096.081
807,North Macedonia,2030,15-19,59.621,55.403
578,Norway,2030,15-19,169.937,160.672
1835,Oceania (excluding Australia and New Zealand),2030,15-19,714.388,669.878
512,Oman,2030,15-19,202.297,188.484
586,Pakistan,2030,15-19,13057.876,12129.379
591,Panama,2030,15-19,197.466,189.819
598,Papua New Guinea,2030,15-19,533.233,499.673
600,Paraguay,2030,15-19,343.123,328.325
604,Peru,2030,15-19,1290.251,1285.039
608,Philippines,2030,15-19,5785.481,5495.039
616,Poland,2030,15-19,969.916,923.156
957,Polynesia,2030,15-19,32.177,29.846
620,Portugal,2030,15-19,230.116,216.27
630,Puerto Rico,2030,15-19,83.752,79.707
634,Qatar,2030,15-19,80.676,67.692
410,Republic of Korea,2030,15-19,1169.638,1103.68
498,Republic of Moldova,2030,15-19,113.596,106.564
642,Romania,2030,15-19,492.968,466.241
643,Russian Federation,2030,15-19,4815.589,4571.428
646,Rwanda,2030,15-19,830.581,828.213
638,R̩union,2030,15-19,33.944,32.737
662,Saint Lucia,2030,15-19,5.537,5.408
670,Saint Vincent and the Grenadines,2030,15-19,4.03,4.039
882,Samoa,2030,15-19,12.001,11.065
678,Sao Tome and Principe,2030,15-19,15.06,14.739
682,Saudi Arabia,2030,15-19,1491.637,1453.33
686,Senegal,2030,15-19,1208.246,1181.022
688,Serbia,2030,15-19,223.271,208.443
690,Seychelles,2030,15-19,4.016,3.791
694,Sierra Leone,2030,15-19,520.071,513.906
702,Singapore,2030,15-19,123.331,114.286
703,Slovakia,2030,15-19,144.589,138.352
705,Slovenia,2030,15-19,56.584,53.534
90,Solomon Islands,2030,15-19,47.254,44.289
706,Somalia,2030,15-19,1161.193,1148.232
724,Spain,2030,15-19,1164.141,1096.318
144,Sri Lanka,2030,15-19,824.614,809.367
275,State of Palestine,2030,15-19,339.273,324.637
729,Sudan,2030,15-19,2883.359,2813.63
740,Suriname,2030,15-19,26.833,24.957
752,Sweden,2030,15-19,313.146,298.568
756,Switzerland,2030,15-19,234.558,224.518
760,Syrian Arab Republic,2030,15-19,1147.404,1100.904
762,Tajikistan,2030,15-19,617.894,587.709
764,Thailand,2030,15-19,1969.494,1866.137
626,Timor-Leste,2030,15-19,76.733,74.056
768,Togo,2030,15-19,551.322,546.655
776,Tonga,2030,15-19,6.14,5.72
780,Trinidad and Tobago,2030,15-19,48.25,46.859
788,Tunisia,2030,15-19,519.609,489.314
792,Turkey,2030,15-19,3295.202,3156.417
795,Turkmenistan,2030,15-19,337.582,328.762
800,Uganda,2030,15-19,3459.819,3415.331
804,Ukraine,2030,15-19,1271.986,1200.365
784,United Arab Emirates,2030,15-19,288.42,273.917
826,United Kingdom,2030,15-19,2155.744,2058.897
834,United Republic of Tanzania,2030,15-19,4285.794,4199.837
850,United States Virgin Islands,2030,15-19,3.404,3.185
840,United States of America,2030,15-19,10527.667,10120.139
858,Uruguay,2030,15-19,119.46,114.596
860,Uzbekistan,2030,15-19,1674.773,1592.177
548,Vanuatu,2030,15-19,19.993,18.661
862,Venezuela (Bolivarian Republic of),2030,15-19,1432.895,1377.263
704,Viet Nam,2030,15-19,3949.795,3525.499
887,Yemen,2030,15-19,1958.59,1891.63
894,Zambia,2030,15-19,1353.449,1335.823
716,Zimbabwe,2030,15-19,1086.873,1086.411
4,Afghanistan,2030,20-24,2549.499,2424.645
8,Albania,2030,20-24,80.425,68.263
12,Algeria,2030,20-24,1932.217,1859.694
24,Angola,2030,20-24,2118.503,2150.611
28,Antigua and Barbuda,2030,20-24,3.427,3.357
32,Argentina,2030,20-24,1817.925,1763.149
51,Armenia,2030,20-24,100.088,89.672
533,Aruba,2030,20-24,3.448,3.393
36,Australia,2030,20-24,905.828,877.496
40,Austria,2030,20-24,228.433,216.11
31,Azerbaijan,2030,20-24,371.112,323.082
44,Bahamas,2030,20-24,16.253,16.313
48,Bahrain,2030,20-24,81.678,54.583
50,Bangladesh,2030,20-24,7396.818,7111.549
52,Barbados,2030,20-24,8.811,8.528
112,Belarus,2030,20-24,250.131,238.272
56,Belgium,2030,20-24,355.304,339.188
84,Belize,2030,20-24,19.864,19.318
204,Benin,2030,20-24,735.193,719.802
64,Bhutan,2030,20-24,34.604,30.526
68,Bolivia (Plurinational State of),2030,20-24,574.604,555.053
70,Bosnia and Herzegovina,2030,20-24,92.363,87.965
72,Botswana,2030,20-24,125.652,122.391
76,Brazil,2030,20-24,7526.28,7296.464
96,Brunei Darussalam,2030,20-24,16.028,15.104
100,Bulgaria,2030,20-24,187.135,174.94
854,Burkina Faso,2030,20-24,1343.956,1300.882
108,Burundi,2030,20-24,737.092,737.045
132,Cabo Verde,2030,20-24,22.2,22.399
116,Cambodia,2030,20-24,799.262,778.349
120,Cameroon,2030,20-24,1628.483,1612.256
124,Canada,2030,20-24,1187.203,1157.406
148,Chad,2030,20-24,1051.937,1053.097
830,Channel Islands,2030,20-24,4.987,4.692
152,Chile,2030,20-24,624.695,603.894
156,China,2030,20-24,44927.368,38550.873
344,"China, Hong Kong SAR",2030,20-24,178.284,162.257
446,"China, Macao SAR",2030,20-24,16.235,15.438
158,"China, Taiwan Province of China",2030,20-24,506.805,469.999
170,Colombia,2030,20-24,1920.319,1854.074
174,Comoros,2030,20-24,49.805,48.32
178,Congo,2030,20-24,338.887,335.215
188,Costa Rica,2030,20-24,182.844,175.243
191,Croatia,2030,20-24,106.961,101.6
192,Cuba,2030,20-24,303.377,286.459
531,Cura̤ao,2030,20-24,4.851,4.691
196,Cyprus,2030,20-24,40.208,39.18
203,Czechia,2030,20-24,304.941,291.371
384,C̫te d'Ivoire,2030,20-24,1569.412,1559.291
408,Dem. People's Republic of Korea,2030,20-24,852.682,817.654
180,Democratic Republic of the Congo,2030,20-24,5643.63,5598.678
208,Denmark,2030,20-24,183.477,176.127
262,Djibouti,2030,20-24,48.484,40.238
214,Dominican Republic,2030,20-24,471.561,454.073
218,Ecuador,2030,20-24,783.197,755.176
818,Egypt,2030,20-24,4935.293,4662.984
222,El Salvador,2030,20-24,260.06,262.082
226,Equatorial Guinea,2030,20-24,100.59,82.332
232,Eritrea,2030,20-24,235.81,227.891
233,Estonia,2030,20-24,37.856,35.576
748,Eswatini,2030,20-24,66.73,67.166
231,Ethiopia,2030,20-24,6862.068,6770.82
242,Fiji,2030,20-24,39.978,38.398
246,Finland,2030,20-24,167.023,158.484
250,France,2030,20-24,1981.162,1934.968
254,French Guiana,2030,20-24,15.218,14.983
258,French Polynesia,2030,20-24,11.279,10.989
266,Gabon,2030,20-24,114.215,112.998
270,Gambia,2030,20-24,148.962,150.022
268,Georgia,2030,20-24,126.954,114.562
276,Germany,2030,20-24,2050.944,1914.09
288,Ghana,2030,20-24,1738.703,1666.605
300,Greece,2030,20-24,279.088,262.817
308,Grenada,2030,20-24,4.249,4.004
312,Guadeloupe,2030,20-24,13.932,13.243
316,Guam,2030,20-24,6.568,6.23
320,Guatemala,2030,20-24,961.677,928.512
324,Guinea,2030,20-24,830.689,816.894
624,Guinea-Bissau,2030,20-24,117.951,117.74
328,Guyana,2030,20-24,32.533,30.186
332,Haiti,2030,20-24,572.8,557.235
340,Honduras,2030,20-24,513.527,494.568
348,Hungary,2030,20-24,251.402,240.122
352,Iceland,2030,20-24,12.244,11.515
356,India,2030,20-24,65501.631,59065.046
360,Indonesia,2030,20-24,11657.844,10995.176
364,Iran (Islamic Republic of),2030,20-24,3138.33,2993.372
368,Iraq,2030,20-24,2312.601,2201.834
372,Ireland,2030,20-24,186.756,180.098
376,Israel,2030,20-24,383.098,364.094
380,Italy,2030,20-24,1519.353,1443.123
388,Jamaica,2030,20-24,105.032,103.123
392,Japan,2030,20-24,2888.35,2742.97
400,Jordan,2030,20-24,513.334,494.361
398,Kazakhstan,2030,20-24,819.778,776.444
404,Kenya,2030,20-24,3347.266,3308.88
296,Kiribati,2030,20-24,6.439,6.242
414,Kuwait,2030,20-24,212.663,149.616
417,Kyrgyzstan,2030,20-24,297.125,285.336
428,Latvia,2030,20-24,48.3,45.173
422,Lebanon,2030,20-24,224.37,190.947
426,Lesotho,2030,20-24,100.022,100.422
430,Liberia,2030,20-24,309.698,299.332
434,Libya,2030,20-24,314.538,302.006
440,Lithuania,2030,20-24,54.722,51.983
442,Luxembourg,2030,20-24,19.597,19.021
450,Madagascar,2030,20-24,1650.063,1635.553
454,Malawi,2030,20-24,1264.389,1261.636
458,Malaysia,2030,20-24,1292.144,1215.53
462,Maldives,2030,20-24,18.699,16.327
466,Mali,2030,20-24,1343.36,1307.161
470,Malta,2030,20-24,11.006,10.351
474,Martinique,2030,20-24,11.049,10.676
478,Mauritania,2030,20-24,270.468,264.079
480,Mauritius,2030,20-24,40.799,39.4
175,Mayotte,2030,20-24,17.618,17.2
928,Melanesia,2030,20-24,614.518,578.841
484,Mexico,2030,20-24,5595.234,5387.076
954,Micronesia,2030,20-24,26.067,24.831
496,Mongolia,2030,20-24,140.927,138.436
499,Montenegro,2030,20-24,20.331,18.448
504,Morocco,2030,20-24,1579.246,1494.059
508,Mozambique,2030,20-24,1989.472,2003.856
104,Myanmar,2030,20-24,2369.329,2376.482
516,Namibia,2030,20-24,136.299,137.944
524,Nepal,2030,20-24,1395.08,1447.495
528,Netherlands,2030,20-24,491.251,466.854
540,New Caledonia,2030,20-24,11.451,11.054
554,New Zealand,2030,20-24,168.591,162.931
558,Nicaragua,2030,20-24,315.163,295.974
562,Niger,2030,20-24,1631.411,1581.361
566,Nigeria,2030,20-24,12547.418,12104.726
807,North Macedonia,2030,20-24,57.283,53.611
578,Norway,2030,20-24,186.902,176.164
1835,Oceania (excluding Australia and New Zealand),2030,20-24,671.941,633.054
512,Oman,2030,20-24,260.405,160.028
586,Pakistan,2030,20-24,11917.597,11087.919
591,Panama,2030,20-24,189.889,183.787
598,Papua New Guinea,2030,20-24,504.852,474.981
600,Paraguay,2030,20-24,336.111,322.588
604,Peru,2030,20-24,1296.144,1345.216
608,Philippines,2030,20-24,5466.271,5223.732
616,Poland,2030,20-24,1002.037,956.115
957,Polynesia,2030,20-24,31.356,29.382
620,Portugal,2030,20-24,258.144,245.445
630,Puerto Rico,2030,20-24,117.392,112.759
634,Qatar,2030,20-24,162.401,67.41
410,Republic of Korea,2030,20-24,1198.75,1114.241
498,Republic of Moldova,2030,20-24,109.873,104.131
642,Romania,2030,20-24,547.701,518.79
643,Russian Federation,2030,20-24,4222.107,4048.43
646,Rwanda,2030,20-24,755.961,766.668
638,R̩union,2030,20-24,33.273,32.419
662,Saint Lucia,2030,20-24,5.597,5.486
670,Saint Vincent and the Grenadines,2030,20-24,4.034,3.946
882,Samoa,2030,20-24,10.58,9.681
678,Sao Tome and Principe,2030,20-24,13.709,13.427
682,Saudi Arabia,2030,20-24,1448.606,1306.934
686,Senegal,2030,20-24,1034.448,1020.352
688,Serbia,2030,20-24,245.619,229.151
690,Seychelles,2030,20-24,3.628,3.455
694,Sierra Leone,2030,20-24,479.352,473.357
702,Singapore,2030,20-24,145.384,134.523
703,Slovakia,2030,20-24,144.589,138.291
705,Slovenia,2030,20-24,55.198,52.173
90,Solomon Islands,2030,20-24,39.153,36.618
706,Somalia,2030,20-24,1015.942,1009.75
724,Spain,2030,20-24,1309.21,1229.068
144,Sri Lanka,2030,20-24,799.728,811.298
275,State of Palestine,2030,20-24,298.344,286.36
729,Sudan,2030,20-24,2639.222,2584.036
740,Suriname,2030,20-24,25.805,23.975
752,Sweden,2030,20-24,322.341,308.162
756,Switzerland,2030,20-24,238.415,231.67
760,Syrian Arab Republic,2030,20-24,968.434,940.13
762,Tajikistan,2030,20-24,482.83,460.685
764,Thailand,2030,20-24,2103.388,1999.476
626,Timor-Leste,2030,20-24,74.669,72.546
768,Togo,2030,20-24,501.651,497.297
776,Tonga,2030,20-24,5.736,5.054
780,Trinidad and Tobago,2030,20-24,47.747,46.646
788,Tunisia,2030,20-24,437.435,406.877
792,Turkey,2030,20-24,3261.626,3138.164
795,Turkmenistan,2030,20-24,260.16,254.143
800,Uganda,2030,20-24,3017.29,2991.897
804,Ukraine,2030,20-24,1232.761,1166.403
784,United Arab Emirates,2030,20-24,512.107,292.3
826,United Kingdom,2030,20-24,2132.815,2046.303
834,United Republic of Tanzania,2030,20-24,3785.423,3723.011
850,United States Virgin Islands,2030,20-24,3.259,3.279
840,United States of America,2030,20-24,11419.59,11047.249
858,Uruguay,2030,20-24,117.309,112.305
860,Uzbekistan,2030,20-24,1484.751,1415.246
548,Vanuatu,2030,20-24,19.084,17.79
862,Venezuela (Bolivarian Republic of),2030,20-24,1402.933,1362.606
704,Viet Nam,2030,20-24,3641.79,3298.184
887,Yemen,2030,20-24,1748.808,1702.485
894,Zambia,2030,20-24,1197.512,1190.63
716,Zimbabwe,2030,20-24,912.307,926.552
4,Afghanistan,2030,25-29,2252.997,2135.583
8,Albania,2030,25-29,95.529,82.238
12,Algeria,2030,25-29,1463.885,1410.656
24,Angola,2030,25-29,1696.378,1746.313
28,Antigua and Barbuda,2030,25-29,3.531,3.472
32,Argentina,2030,25-29,1779.023,1736.1
51,Armenia,2030,25-29,84.04,75.726
533,Aruba,2030,25-29,3.662,3.612
36,Australia,2030,25-29,856.933,839.663
40,Austria,2030,25-29,248.807,236.077
31,Azerbaijan,2030,25-29,337.628,294.736
44,Bahamas,2030,25-29,16.865,17.132
48,Bahrain,2030,25-29,156.068,70.482
50,Bangladesh,2030,25-29,7577.361,7421.95
52,Barbados,2030,25-29,9.591,9.095
112,Belarus,2030,25-29,228.97,218.013
56,Belgium,2030,25-29,342.164,328.865
84,Belize,2030,25-29,20.571,20.631
204,Benin,2030,25-29,630.956,622.136
64,Bhutan,2030,25-29,38.632,31.199
68,Bolivia (Plurinational State of),2030,25-29,555.128,541.504
70,Bosnia and Herzegovina,2030,25-29,83.334,80.359
72,Botswana,2030,25-29,115.826,112.085
76,Brazil,2030,25-29,8082.332,7930.732
96,Brunei Darussalam,2030,25-29,17.202,16.302
100,Bulgaria,2030,25-29,158.713,146.049
854,Burkina Faso,2030,25-29,1118.623,1086.869
108,Burundi,2030,25-29,588.957,594.203
132,Cabo Verde,2030,25-29,21.528,21.581
116,Cambodia,2030,25-29,684.255,701.317
120,Cameroon,2030,25-29,1382.302,1376.78
124,Canada,2030,25-29,1232.794,1200.03
148,Chad,2030,25-29,881.433,886.666
830,Channel Islands,2030,25-29,5.516,5.31
152,Chile,2030,25-29,617.368,599.132
156,China,2030,25-29,43534.341,37764.689
344,"China, Hong Kong SAR",2030,25-29,156.75,163.972
446,"China, Macao SAR",2030,25-29,16.133,15.467
158,"China, Taiwan Province of China",2030,25-29,631.523,589.769
170,Colombia,2030,25-29,2068.841,2020.406
174,Comoros,2030,25-29,43.576,42.421
178,Congo,2030,25-29,280.042,278.29
188,Costa Rica,2030,25-29,186.413,179.535
191,Croatia,2030,25-29,99.059,93.814
192,Cuba,2030,25-29,320.582,302.799
531,Cura̤ao,2030,25-29,5.534,5.36
196,Cyprus,2030,25-29,45.417,39.917
203,Czechia,2030,25-29,266.861,256.676
384,C̫te d'Ivoire,2030,25-29,1405.401,1406.505
408,Dem. People's Republic of Korea,2030,25-29,943.562,908.431
180,Democratic Republic of the Congo,2030,25-29,4584.06,4585.891
208,Denmark,2030,25-29,184.526,181.534
262,Djibouti,2030,25-29,49.516,41.333
214,Dominican Republic,2030,25-29,452.119,438.56
218,Ecuador,2030,25-29,771.564,751.396
818,Egypt,2030,25-29,4403.964,4173.86
222,El Salvador,2030,25-29,254.658,269.587
226,Equatorial Guinea,2030,25-29,107.396,74.852
232,Eritrea,2030,25-29,174.4,169.527
233,Estonia,2030,25-29,30.838,29.256
748,Eswatini,2030,25-29,55.983,54.661
231,Ethiopia,2030,25-29,6379.646,6338.627
242,Fiji,2030,25-29,35.385,33.601
246,Finland,2030,25-29,164.305,154.564
250,France,2030,25-29,1890.053,1891.958
254,French Guiana,2030,25-29,15.154,15.409
258,French Polynesia,2030,25-29,10.894,9.693
266,Gabon,2030,25-29,95.947,95.261
270,Gambia,2030,25-29,125.437,128.643
268,Georgia,2030,25-29,105.193,93.822
276,Germany,2030,25-29,2262.942,2095.12
288,Ghana,2030,25-29,1554.228,1487.665
300,Greece,2030,25-29,267.309,255.691
308,Grenada,2030,25-29,3.602,3.454
312,Guadeloupe,2030,25-29,13.901,13.828
316,Guam,2030,25-29,6.873,6.526
320,Guatemala,2030,25-29,957.93,935.826
324,Guinea,2030,25-29,738.161,723.679
624,Guinea-Bissau,2030,25-29,99.116,99.941
328,Guyana,2030,25-29,33.115,31.333
332,Haiti,2030,25-29,529.584,526.201
340,Honduras,2030,25-29,518.479,500.582
348,Hungary,2030,25-29,254.159,241.536
352,Iceland,2030,25-29,11.211,10.951
356,India,2030,25-29,65548.912,58386.303
360,Indonesia,2030,25-29,11798.207,11079.67
364,Iran (Islamic Republic of),2030,25-29,2766.22,2653.19
368,Iraq,2030,25-29,2104.082,2013.925
372,Ireland,2030,25-29,166.434,161.676
376,Israel,2030,25-29,349.659,333.12
380,Italy,2030,25-29,1565.696,1481.796
388,Jamaica,2030,25-29,109.296,106.754
392,Japan,2030,25-29,2947.54,2803.532
400,Jordan,2030,25-29,464.065,449.606
398,Kazakhstan,2030,25-29,565.815,542.151
404,Kenya,2030,25-29,2954.814,2940.873
296,Kiribati,2030,25-29,4.72,4.571
414,Kuwait,2030,25-29,244.514,145.531
417,Kyrgyzstan,2030,25-29,243.234,234.518
428,Latvia,2030,25-29,37.812,36.676
422,Lebanon,2030,25-29,225.916,214.955
426,Lesotho,2030,25-29,98.411,97.502
430,Liberia,2030,25-29,271.732,264.419
434,Libya,2030,25-29,280.608,271.377
440,Lithuania,2030,25-29,53.162,49.13
442,Luxembourg,2030,25-29,22.241,21.2
450,Madagascar,2030,25-29,1481.068,1480.203
454,Malawi,2030,25-29,1057.867,1069.012
458,Malaysia,2030,25-29,1419.547,1326.653
462,Maldives,2030,25-29,17.785,13.296
